0,118.143972,24.533646,08:03:26,126
1,118.156589,24.537452,08:00:00,44
2,118.156299,24.537941,08:00:00,40
2,118.145579,24.520625,08:03:20,125
2,118.153518,24.536221,08:00:00,25
3,118.162783,24.491114,08:00:00,45
4,118.17435353154,24.508275071477,08:20:00,53
4,118.156956,24.526252,08:02:01,123
5,118.111033,24.497335,08:00:00,9
5,118.130592,24.489088,08:15:33,140
5,118.133523,24.498768,08:19:17,143
5,118.10986292137,24.511204495364,08:02:29,124
